in_zone,out_zone
0.0,0.0
0.0338,0.0
0.0,0.0
0.0064,0.0
0.0,0.247
0.3047,0.0208
0.0971,0.0
0.3088,0.123
0.0,0.1697
0.0841,0.2003
0.0797,0.0
0.429,0.0
0.0,0.0
0.0,0.0196
0.0,0.0
0.0,0.0
0.0,0.2253
0.0,0.4322
0.0,0.0
0.0,0.0196
0.0,0.0
0.0,0.0
0.3011,0.7113
0.0,0.0
0.0,0.3303
0.0,0.1949
0.1138,0.0308
0.0,0.3029
0.0,0.0
0.067,0.0513
0.0,0.0036
0.0,0.0945
0.0,0.5132
0.0,0.1827
0.0915,0.0
0.0043,0.1398
0.0,0.0556
0.0,0.0134
0.0,0.048
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0428
0.0,0.0
0.0,0.0
0.0027,0.0117
0.0,0.0
0.0,0.0615
0.0036,0.5004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1157
0.0,0.0908
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0865,0.0788
0.0,0.0
0.0,0.0608
0.1036,0.0
0.0,0.3667
0.0,0.1156
0.0,0.0
0.0,0.0
0.0,0.0
0.0172,0.0
0.085,0.0
0.0,0.0
0.0,0.0
0.0,0.1296
0.0,0.2717
0.0,0.0
0.0,0.0
0.0,0.0376
0.0,0.1764
0.0213,0.0
0.0,0.2561
0.0,0.0
0.0,0.0
0.1937,0.0
0.0,0.3254
0.0,0.0169
0.0,0.0
0.0,0.0
0.0847,0.0316
0.0,0.0
0.0,0.1618
0.0158,0.0
0.0,0.0
0.0823,0.478
0.1284,0.076
0.0237,0.2773
0.0,0.2915
0.0,0.0816
0.0,0.1044
0.0,0.0
0.0138,0.0
0.0,0.0
0.0,0.1978
0.0,0.106
0.0,0.1052
0.0,0.0603
0.0781,0.0
0.0574,0.095
0.04,0.0
0.0,0.0
0.0642,0.0
0.0714,0.0161
0.0,0.0
0.3139,0.3348
0.2077,0.166
0.0,0.0
0.0,0.2344
0.0,0.0
0.1424,0.0
0.0,0.0341
0.0,0.0805
0.263,0.0
0.05,0.0
0.1006,0.0719
0.5426,0.1547
0.0,0.0
0.0,0.0
0.2274,0.0108
0.0566,0.0566
0.0,0.0541
0.2559,0.2944
0.0293,0.0
0.0,0.0528
0.0,0.0
0.3417,0.1884
0.0,0.0618
0.0,0.0422
0.0,0.0
0.0,0.0
0.0,0.1747
0.0,0.0327
0.8965,0.125
0.2008,0.0
0.0,0.0
0.0,0.105
0.0,0.0077
0.0,0.0
0.0,0.0273
0.0,0.1629
0.1527,0.5242
0.0,0.0345
0.509,0.0034
0.0,0.0
0.0,0.0507
0.0,0.0001
0.3843,0.4008
0.0,0.3802
0.0546,0.0
0.1063,0.0
0.0,0.1423
0.0764,0.0
0.0893,0.0
0.0,0.0
0.0377,0.0
0.0,0.0
0.01,0.005
0.1065,0.0
0.0,0.0809
0.0,0.0
0.0,0.2869
0.0,0.0835
0.0,0.0
0.0,0.0008
0.0,0.0
0.0,0.041
0.0,0.1466
0.0,0.2301
0.0,0.183
0.0,0.0
0.0,0.0
0.0508,0.0
0.0,0.0
0.0,0.251
0.0,0.5389
0.0,0.0391
0.0,0.0472
0.1296,0.4095
0.0,0.0
0.0452,0.0477
0.4575,0.0
0.0435,0.0
0.0088,0.0
0.0,0.1855
0.0091,0.1923
0.0,0.0704
0.0,0.0497
0.0,0.0
0.42,0.0
0.0,0.0
0.0239,0.0
0.0,0.0
