FID,TPI,TWI,Pente,CircVarAsp,Zone
"3137",0.0000,6.1947,14.1757,0.024,"0"
"3138",0.0000,5.1851,11.8756,0.074,"0"
"3139",0.2473,6.2745,3.7533,0.255,"0"
"3140",0.0000,7.5480,5.6265,0.091,"0"
"3141",0.0000,9.3181,8.8383,0.016,"0"
"3142",0.0000,7.3599,8.4586,0.586,"0"
"3143",0.0000,4.4551,29.0819,0.022,"0"
"3144",0.1074,5.5516,12.3958,0.171,"0"
"3145",0.0000,7.7967,12.1076,0.067,"0"
"3146",0.0002,4.4166,13.9127,0.050,"0"
"3147",0.0000,8.9089,4.4970,0.023,"0"
"3148",0.0000,7.4638,11.8928,0.002,"0"
"3149",0.0089,6.7613,12.3901,0.101,"0"
"3150",0.0000,8.3817,16.5909,0.051,"0"
"3151",0.3881,4.1948,9.9914,0.725,"0"
"3152",0.0000,9.9672,7.4821,0.008,"0"
"3153",0.0000,8.4345,3.9888,0.002,"0"
"3154",0.0000,8.3180,4.1554,0.024,"0"
"3155",0.0159,5.7725,9.9789,0.014,"0"
"3156",0.0000,7.3408,6.9599,0.023,"0"
"3157",0.4394,4.8183,3.5541,0.586,"0"
"3158",0.0000,8.3062,5.3352,0.007,"0"
"3159",0.3589,5.1248,7.8833,0.551,"0"
"3160",0.0000,6.0528,5.9899,0.076,"0"
"3161",0.1121,7.3495,9.0784,0.054,"0"
"3162",0.0610,7.8189,4.4608,0.003,"0"
"3163",0.0000,11.1819,11.6512,0.082,"0"
"3164",0.2893,4.3917,10.4667,0.018,"0"
"3165",0.0000,12.6878,6.0581,0.076,"0"
"3166",0.0000,7.8597,9.1475,0.007,"0"
"3167",0.2422,7.1743,1.7367,0.194,"0"
"3168",0.0779,6.6676,6.1574,0.049,"0"
"3169",0.0000,8.5329,14.2491,0.013,"0"
"3170",0.0000,8.7841,4.2720,0.014,"0"
"3171",0.1148,7.5343,4.3025,0.027,"0"
"3172",0.1750,5.6575,6.5835,0.082,"0"
"3173",0.1032,5.2653,14.7577,0.095,"0"
"3174",0.0000,9.0180,4.7169,0.584,"0"
"3175",0.1606,6.4733,9.1559,0.018,"0"
"3176",0.0000,7.2963,4.0873,0.217,"0"
"3177",0.0000,7.4267,6.9344,0.078,"0"
"3178",0.0440,6.0934,15.7042,0.017,"0"
"3179",0.0000,8.8429,3.6446,0.231,"0"
"3180",0.1054,5.5177,6.5504,0.003,"0"
"3181",0.0226,6.6181,6.3315,0.019,"0"
"3182",0.0249,6.6376,7.2505,0.038,"0"
"3183",0.0000,7.3991,13.3130,0.012,"0"
"3184",0.0000,9.0808,5.4675,0.142,"0"
"3185",0.7357,6.2183,2.3471,0.591,"0"
"3186",0.0000,8.4767,6.9105,0.013,"0"
"3187",0.0000,8.3985,5.7004,0.008,"0"
"3188",0.0000,4.6832,10.0041,0.646,"0"
"3189",0.0215,6.1139,7.0122,0.139,"0"
"3190",0.0802,5.2891,13.3366,0.064,"0"
"3191",0.0000,6.5913,4.0596,0.170,"0"
"3192",0.0000,6.7328,3.9513,0.495,"0"
"3193",0.0000,6.1452,8.6621,0.158,"0"
"3194",0.1008,5.4557,15.8898,0.013,"0"
"3195",0.0000,9.4663,2.2989,0.651,"0"
"3196",0.1662,5.0852,11.5562,0.064,"0"
"3197",0.0787,6.1241,4.1656,0.010,"0"
"3198",0.0000,7.1159,15.7118,0.003,"0"
"3199",0.0000,7.6004,11.0131,0.002,"0"
"3200",0.0643,7.6687,5.0757,0.001,"0"
"3201",0.1135,9.2236,0.9944,0.070,"0"
"3202",0.9455,4.4847,4.8998,0.831,"0"
"3203",0.0000,6.7291,18.7065,0.053,"0"
"3204",0.0000,15.5800,1.0322,0.039,"0"
"3205",0.0637,7.2595,7.0842,0.088,"0"
"3206",0.0885,7.7403,8.5797,0.004,"0"
"3207",0.0000,8.2252,5.8478,0.003,"0"
"3208",0.0000,6.3187,8.8731,0.029,"0"
"3209",0.1492,7.5090,4.1358,0.063,"0"
"3210",0.0000,8.0783,4.2389,0.004,"0"
"3211",0.0000,8.2916,11.8136,0.025,"0"
"3212",0.0000,6.6895,13.3721,0.003,"0"
"3213",0.0000,6.9324,11.5200,0.080,"0"
"3214",0.0420,4.9682,17.7490,0.003,"0"
"3215",0.0000,7.9309,10.8221,0.008,"0"
"3216",0.0793,6.3089,12.4230,0.012,"0"
"3217",0.4276,4.7866,5.2277,0.531,"0"
"3218",0.1766,7.0270,10.1930,0.005,"0"
"3219",0.2007,4.8614,17.5872,0.035,"0"
"3220",0.1953,7.1917,2.9580,0.380,"0"
"3221",0.0000,10.7704,12.2106,0.009,"0"
"3222",0.0048,6.2207,5.6035,0.230,"0"
"3223",0.0990,5.5606,17.1369,0.003,"0"
"3224",0.0146,5.9318,2.2086,0.507,"0"
"3225",0.0000,10.1129,0.4951,0.354,"0"
"3226",0.0548,6.1246,6.6444,0.203,"0"
"3227",0.0000,9.7041,4.3598,0.041,"0"
"3228",0.0000,8.7122,10.0370,0.004,"0"
"3229",0.6852,5.5393,1.9194,0.464,"0"
"3230",0.0000,6.3765,0.5044,0.031,"0"
"3231",0.0000,6.5896,4.7808,0.075,"0"
"3232",0.0307,7.1034,8.4273,0.002,"0"
"3233",0.0373,8.6160,4.1375,0.008,"0"
"3234",0.0000,6.9169,7.4894,0.029,"0"
"3235",0.0228,7.5470,7.3372,0.006,"0"
"3236",0.0561,6.0836,15.8345,0.002,"0"
"3237",0.0000,7.9711,14.1501,0.015,"0"
"3238",0.0000,8.3454,3.8805,0.015,"0"
"3239",0.0000,6.9178,16.3423,0.006,"0"
"3240",0.0617,4.7980,29.0007,0.030,"0"
"3241",0.0000,7.9269,21.6144,0.336,"0"
"3242",0.0000,7.2346,2.7818,0.113,"0"
"3243",0.0000,5.0140,22.7702,0.053,"0"
"3244",0.0751,5.8733,21.4751,0.090,"0"
"3245",0.1409,5.2587,4.7813,0.016,"0"
"3246",0.3877,6.5944,4.1806,0.125,"0"
"3247",0.0000,7.4747,4.4378,0.326,"0"
"3248",0.0000,9.8696,6.6400,0.012,"0"
"3249",0.1459,7.2205,3.8287,0.127,"0"
"3250",0.0000,7.8538,7.5652,0.081,"0"
"3251",0.0701,8.7561,9.3080,0.089,"0"
"3252",0.1853,3.0043,22.7268,0.065,"0"
"3253",0.0408,5.2436,8.7233,0.011,"0"
"3254",0.0000,8.1807,0.2645,0.072,"0"
"3255",0.1842,5.2595,7.8291,0.008,"0"
"3256",0.0845,6.3085,8.9200,0.068,"0"
"3257",0.1001,5.5566,3.6174,0.036,"0"
"3258",0.0537,4.7827,9.4231,0.209,"0"
"3259",0.0000,7.5465,8.7822,0.003,"0"
"3260",0.0000,6.9378,9.1213,0.006,"0"
"3261",0.0000,5.1564,16.7490,0.022,"0"
"3262",0.0000,14.5450,1.4051,0.115,"0"
"3263",0.0481,5.6658,5.9881,0.118,"0"
"3264",0.0226,7.0332,11.9610,0.014,"0"
"3265",0.6284,5.5933,2.7179,0.267,"0"
"3266",0.0000,7.0812,7.2996,0.017,"0"
"3267",0.0000,6.7567,10.7433,0.010,"0"
"3268",0.0000,8.9443,5.5524,0.011,"0"
"3269",0.0912,5.7310,8.2677,0.018,"0"
"3270",0.0000,8.5522,2.1251,0.030,"0"
"3271",0.2933,7.1142,1.3989,0.144,"0"
"3272",0.0212,5.9158,14.8188,0.006,"0"
"3273",0.0000,8.0828,7.2523,0.049,"0"
"3274",0.0106,8.5999,6.1487,0.006,"0"
"3275",0.1019,5.9083,8.2728,0.131,"0"
"3276",0.0000,9.6856,0.7362,0.070,"0"
"3277",0.1216,7.5642,4.6644,0.011,"0"
"3278",0.0000,7.3609,7.5299,0.039,"0"
"3279",0.1601,8.4789,4.3135,0.028,"0"
"3280",0.2771,5.6875,7.1819,0.095,"0"
"3281",0.0000,5.2787,5.9338,0.588,"0"
"3282",0.0000,9.5753,7.8531,0.017,"0"
"3283",0.1414,7.1395,0.4106,0.480,"0"
"3284",0.0553,6.2477,17.6563,0.008,"0"
"3285",0.0763,7.3249,7.3758,0.011,"0"
"3286",0.1473,4.9625,17.8756,0.178,"0"
"3287",0.0000,7.5558,7.7799,0.050,"0"
"3288",0.6466,5.5650,1.1049,0.528,"0"
"3289",0.1111,6.5434,7.9296,0.005,"0"
"3290",0.0751,5.9790,4.0778,0.075,"0"
"3291",0.0405,8.6473,14.7684,0.010,"0"
"3292",0.0000,6.8902,9.6239,0.004,"0"
"3293",0.0000,4.5725,6.3004,0.061,"0"
"3294",0.0000,9.1160,1.5446,0.114,"0"
"3295",0.0627,7.4308,7.4489,0.018,"0"
"3296",0.0223,7.3400,1.0688,0.014,"0"
"3297",0.0000,8.0133,0.9369,0.417,"0"
"3298",0.2007,7.0164,0.6988,0.406,"0"
"3299",0.0469,6.1701,13.8307,0.005,"0"
"3300",0.0749,4.6695,12.2221,0.172,"0"
"3301",0.0879,7.5287,2.8335,0.051,"0"
"3302",0.0774,6.8811,2.2131,0.177,"0"
"3303",0.0000,6.3327,4.6703,0.041,"0"
"3304",0.0000,6.3292,23.3300,0.003,"0"
"3305",0.0925,6.9297,8.2423,0.043,"0"
"3306",0.0000,6.7843,3.4079,0.321,"0"
"3307",0.0000,5.9081,13.5170,0.173,"0"
"3308",0.1087,6.5903,7.6670,0.032,"0"
"3309",0.2298,6.6621,12.9906,0.024,"0"
"3310",0.2592,7.8174,1.8647,0.130,"0"
"3311",0.0000,6.5294,31.3540,0.010,"0"
"3312",0.0565,8.1605,16.6724,0.008,"0"
"3313",0.0000,11.0247,1.3808,0.200,"0"
"3314",0.0000,7.2206,4.9608,0.020,"0"
"3315",0.0392,6.0939,17.2216,0.037,"0"
"3316",0.0000,7.4054,4.0201,0.015,"0"
"3317",0.2307,4.6775,26.5246,0.257,"0"
"3318",0.0000,7.5370,15.4245,0.019,"0"
"3319",0.0000,5.1843,24.3913,0.015,"0"
"3320",0.0000,7.6597,5.7109,0.225,"0"
"3321",0.0000,10.4512,9.0263,0.011,"0"
"3322",0.0014,7.3567,6.2515,0.006,"0"
"3323",0.0000,8.7433,9.5065,0.009,"0"
"3324",0.0000,9.4431,2.3536,0.033,"0"
"3325",0.5529,4.0913,11.2506,0.699,"0"
"3326",0.3827,6.7654,5.0613,0.168,"0"
"3327",0.0206,5.9758,24.4948,0.007,"0"
"3328",0.0000,5.9664,26.6061,0.006,"0"
"3329",0.0883,8.3655,5.4090,0.058,"0"
"3330",0.0336,7.8120,4.2961,0.019,"0"
"3331",0.2845,5.1405,7.9447,0.220,"0"
"3332",0.0392,5.4081,24.9058,0.036,"0"
"3333",0.1483,5.1744,2.8413,0.070,"0"
"3334",0.0000,5.5814,26.2379,0.050,"0"
"3335",0.0000,6.6581,17.8208,0.033,"0"
"3336",0.0000,6.7524,6.6179,0.020,"0"
"3337",0.0000,5.2401,16.5026,0.023,"0"
"3338",0.1334,3.7106,24.7201,0.035,"0"
"3339",0.0000,8.0990,8.6348,0.007,"0"
"3340",0.0000,7.4728,1.8248,0.579,"0"
"3341",0.0642,6.2589,9.3266,0.096,"0"
"3342",0.0501,7.1341,3.7352,0.068,"0"
"3343",0.1611,4.9260,12.1097,0.063,"0"
"3344",0.0891,6.0281,2.8024,0.029,"0"
"3345",0.0302,5.3629,8.0255,0.213,"0"
"3346",0.1222,6.3010,4.2654,0.019,"0"
"3347",0.1218,5.5009,17.9241,0.089,"0"
"3348",0.1049,5.8113,12.0542,0.031,"0"
"3349",0.0000,6.1797,18.1962,0.010,"0"
"3350",0.0000,7.6077,2.7544,0.136,"0"
"3351",0.2794,6.8250,1.5462,0.243,"0"
"3352",0.2850,3.7196,16.7600,0.282,"0"
"3353",0.0000,10.2156,7.1194,0.011,"0"
"3354",0.2787,4.6024,5.5810,0.126,"0"
"3355",0.0912,6.8712,25.1029,0.003,"0"
"3356",0.0000,6.2835,16.4252,0.024,"0"
"3357",0.2577,4.8479,12.4333,0.197,"0"
"3358",0.0482,9.1133,1.7634,0.031,"0"
"3359",0.0456,7.3997,8.4639,0.082,"0"
"3360",0.0000,6.4715,8.3506,0.020,"0"
"3361",0.2664,4.8272,26.0103,0.083,"0"
"3362",0.0000,6.8001,23.5742,0.002,"0"
"3363",0.0000,6.1024,16.5177,0.009,"0"
"3364",0.0000,5.7356,26.3504,0.007,"0"
"3365",0.0000,8.4590,5.4685,0.014,"0"
"3366",0.0000,5.1285,26.6732,0.023,"0"
"3367",0.5614,4.7266,3.1225,0.545,"0"
"3368",0.1713,6.0489,3.1290,0.151,"0"
"3369",0.1181,8.5753,1.9521,0.238,"0"
"3370",0.2774,6.6887,1.2132,0.077,"0"
"3371",0.0953,6.5410,0.9633,0.456,"0"
"3372",0.0573,6.7163,21.4978,0.006,"0"
"3373",0.0000,12.7223,9.1783,0.052,"0"
"3374",0.0000,6.6912,2.2715,0.035,"0"
"3375",0.0924,4.8349,11.5635,0.003,"0"
"3376",0.1236,5.7271,6.3524,0.201,"0"
"3377",0.0000,7.1948,8.7934,0.040,"0"
"3378",0.0000,7.6110,10.2688,0.053,"0"
"3379",0.1803,6.4066,3.4773,0.026,"0"
"3380",0.0003,7.9455,7.5753,0.006,"0"
"3381",0.1065,4.8512,9.5330,0.015,"0"
"3382",0.0066,8.2899,10.8855,0.002,"0"
"3383",0.0000,4.5967,26.5618,0.014,"0"
"3384",0.0000,6.9690,9.5951,0.010,"0"
"3385",0.0000,7.5182,13.7412,0.019,"0"
"3386",0.1397,6.1435,8.3384,0.008,"0"
"3387",0.1653,6.8193,6.1840,0.063,"0"
"3388",0.0148,8.5586,9.4833,0.003,"0"
"3389",0.1002,6.1981,8.8010,0.031,"0"
"3390",0.0000,5.9513,34.8292,0.378,"0"
"3391",0.0000,9.7385,0.6685,0.034,"0"
"3392",0.0225,5.1382,29.9464,0.077,"0"
"3393",0.0655,7.0279,12.9094,0.010,"0"
"3394",0.3998,5.4730,14.0400,0.221,"0"
"3395",0.0612,4.9846,17.9266,0.004,"0"
"3396",0.0358,6.7415,9.3571,0.030,"0"
"3397",0.0000,7.7143,7.0381,0.028,"0"
"3398",0.0919,7.5396,9.2709,0.005,"0"
"3399",0.0000,6.6411,4.6543,0.054,"0"
"3400",0.0000,11.0269,6.8167,0.096,"0"
"3401",0.0000,5.7893,2.8647,0.036,"0"
"3402",0.0000,6.0440,18.8727,0.009,"0"
"3403",0.7068,6.3004,3.0700,0.730,"0"
"3404",0.2143,6.5767,0.6583,0.063,"0"
"3405",0.1259,8.4208,6.5262,0.015,"0"
"3406",0.0526,6.8081,9.8659,0.009,"0"
"3407",0.0252,6.7036,11.8556,0.017,"0"
"3408",0.1275,5.3020,9.8779,0.432,"0"
"3409",0.0000,6.0819,21.9652,0.018,"0"
"3410",0.0401,6.8576,11.3874,0.004,"0"
"3411",0.0096,6.8480,2.2430,0.208,"0"
"3412",0.0903,7.1940,1.7438,0.239,"0"
"3413",0.0000,6.5674,9.2107,0.058,"0"
"3414",0.0000,10.4572,3.0613,0.007,"0"
"3415",0.0844,6.1825,27.0491,0.007,"0"
"3416",0.0357,6.3668,12.1998,0.006,"0"
"3417",0.0486,5.3766,21.5761,0.022,"0"
"3418",0.0000,10.5607,0.7304,0.052,"0"
"3419",0.0000,7.7983,7.4774,0.028,"0"
"3420",0.0062,8.6769,4.8596,0.004,"0"
"3421",0.0961,7.6946,6.6871,0.097,"0"
"3422",0.0280,7.3224,2.1970,0.821,"0"
"3423",0.0000,7.7556,2.7621,0.054,"0"
"3424",0.1026,7.0676,5.3379,0.028,"0"
"3425",0.0100,7.8879,2.1956,0.043,"0"
"3426",0.0367,5.3107,21.2876,0.058,"0"
"3427",0.0000,12.2518,1.5902,0.026,"0"
"3428",0.0000,10.1579,6.1402,0.093,"0"
"3429",0.5462,6.9388,2.7513,0.498,"0"
"3430",0.0000,14.6231,1.6762,0.150,"0"
"3431",0.1243,5.8662,4.5915,0.018,"0"
"3432",0.0000,6.0180,25.8198,0.007,"0"
"3433",0.0487,6.2723,8.8392,0.018,"0"
"3434",0.0251,5.7369,6.4539,0.066,"0"
"3435",0.0000,16.4154,19.2995,0.954,"0"
"3436",0.0000,7.0513,8.6409,0.095,"0"
"3437",0.0000,10.1052,9.3334,0.004,"0"
"3438",0.0000,6.7312,14.4890,0.006,"0"
"3439",0.0303,4.9063,9.4666,0.040,"0"
"3440",0.0000,9.1314,2.2874,0.277,"0"
"3441",0.0333,6.1768,7.2266,0.015,"0"
"3442",0.0787,7.0772,11.0043,0.022,"0"
"3443",0.0000,7.9818,9.8780,0.004,"0"
"3444",0.1696,5.9005,5.0498,0.013,"0"
"3445",0.0000,9.1453,8.5421,0.002,"0"
"3446",0.0000,8.2438,4.8604,0.000,"0"
"3447",0.0000,7.8654,5.5756,0.586,"0"
"3448",0.0867,6.1788,16.7683,0.056,"0"
"3449",0.0000,8.2706,10.4960,0.010,"0"
"3450",0.0000,6.4083,7.1557,0.353,"0"
"3451",0.1576,7.1764,2.6255,0.053,"0"
"3452",0.0852,5.4561,2.8619,0.023,"0"
"3453",0.0000,8.6228,6.5390,0.012,"0"
"3454",0.3675,7.1378,0.6817,0.633,"0"
"3455",0.0031,6.1659,8.0916,0.027,"0"
"3456",0.1099,4.3965,19.3538,0.096,"0"
"3457",0.0000,6.1688,2.8430,0.083,"0"
"3458",0.0000,6.4953,12.6890,0.041,"0"
"3459",0.0000,8.0865,9.6568,0.025,"0"
"3460",0.0000,6.0357,14.9547,0.042,"0"
"3461",0.2641,5.6254,7.4568,0.146,"0"
"3462",0.2233,5.3698,3.0191,0.086,"0"
"3463",0.0000,6.6229,12.0218,0.070,"0"
"3464",0.0507,7.9001,12.8832,0.004,"0"
"3465",0.0000,5.4130,25.4122,0.112,"0"
"3466",0.0027,7.4950,12.1498,0.004,"0"
"3467",0.0526,7.9003,9.2603,0.093,"0"
"3468",0.0236,7.2926,5.6843,0.006,"0"
"3469",0.0254,6.9139,0.7911,0.352,"0"
"3470",0.0000,7.9698,5.6052,0.013,"0"
"3471",0.1123,7.1799,7.0395,0.007,"0"
"3472",0.0000,8.5497,5.6812,0.075,"0"
"3473",0.0223,6.1875,10.7575,0.121,"0"
"3474",0.0797,6.0730,10.7796,0.025,"0"
"3475",0.0000,15.0614,6.0765,0.108,"0"
"3476",0.0504,7.4893,3.2086,0.167,"0"
"3477",0.0049,7.0569,5.6763,0.030,"0"
"3478",0.3720,5.2699,7.9912,0.155,"0"
"3479",0.0081,5.5212,13.7268,0.128,"0"
"3480",0.0863,5.6066,5.3391,0.019,"0"
"3481",0.0000,5.9367,8.9316,0.020,"0"
"3482",0.2218,5.1057,6.7522,0.067,"0"
"3483",0.0000,5.2157,12.1273,0.207,"0"
"3484",0.0847,7.1145,18.0909,0.004,"0"
"3485",0.3991,6.4383,6.4030,0.351,"0"
"3486",0.5712,3.7533,13.0925,0.252,"0"
"3487",0.1873,5.0715,10.9122,0.008,"0"
"3488",0.1286,5.9554,9.2310,0.033,"0"
"3489",0.0283,5.6813,11.5265,0.021,"0"
"3490",0.3349,5.2551,7.4073,0.491,"0"
"3491",0.0000,8.1876,10.6174,0.000,"0"
"3492",0.0000,6.6371,6.0253,0.010,"0"
"3493",0.0000,6.0714,8.8739,0.017,"0"
"3494",0.0000,5.8724,16.0559,0.153,"0"
"3495",0.0003,5.9187,23.8871,0.016,"0"
"3496",0.0000,6.6296,4.5790,0.022,"0"
"3497",0.0000,10.4326,7.8888,0.002,"0"
"3498",0.0000,8.4956,3.9480,0.009,"0"
"3499",0.0000,4.6594,7.0476,0.889,"0"
"3500",0.0000,8.2747,10.9399,0.001,"0"
"3501",0.0000,9.1552,2.1848,0.177,"0"
"3502",0.0000,6.9043,6.2880,0.237,"0"
"3503",0.0000,9.7802,3.1227,0.069,"0"
"3504",0.0124,6.7015,5.1439,0.002,"0"
"3505",0.2167,9.0886,0.9098,0.439,"0"
"3506",0.1055,7.6565,3.0921,0.101,"0"
"3507",0.0000,6.2173,9.2295,0.006,"0"
"3508",0.2196,4.7824,2.6742,0.024,"0"
"3509",0.0000,7.9518,6.5752,0.017,"0"
"3510",0.0427,8.9903,5.5538,0.003,"0"
"3511",0.0000,9.8277,5.9457,0.089,"0"
"3512",0.0000,9.0123,2.9197,0.139,"0"
"3513",0.0266,8.3762,11.5083,0.001,"0"
"3514",0.2048,9.0323,9.6758,0.005,"0"
"3515",0.0467,6.6028,4.2895,0.008,"0"
"3516",0.0685,6.6604,0.9868,0.366,"0"
"3517",0.0000,10.6073,16.1846,0.438,"0"
"3518",0.0621,8.5784,4.9626,0.008,"0"
"3519",0.0000,9.4274,7.1896,0.007,"0"
"3520",0.1986,7.6928,6.5142,0.003,"0"
"3521",0.3402,5.0072,8.9507,0.368,"0"
"3522",0.0000,6.6247,8.1375,0.248,"0"
"3523",0.0000,7.4360,7.3584,0.007,"0"
"3524",0.1225,8.2141,6.0605,0.002,"0"
"3525",0.0000,6.0802,9.3917,0.047,"0"
"3526",0.0000,7.0340,1.6039,0.536,"0"
"3527",0.0000,15.6348,0.8197,0.600,"0"
"3528",0.1471,6.4586,0.4948,0.527,"0"
"3529",0.0000,7.3551,6.1732,0.557,"0"
"3530",0.0000,3.9622,14.1422,0.034,"0"
"3531",0.0000,7.8661,8.4685,0.007,"0"
"3532",0.0000,7.4560,6.5170,0.015,"0"
"3533",0.0000,8.6955,7.6439,0.011,"0"
"3534",0.0008,7.2345,6.7832,0.002,"0"
"3535",0.0000,8.3659,3.8335,0.499,"0"
"3536",0.0325,5.3538,12.2055,0.055,"0"
"3537",0.0000,7.8223,5.0781,0.006,"0"
"3538",0.0000,10.8957,4.5978,0.001,"0"
"3539",0.0000,6.4329,10.2169,0.055,"0"
"3540",0.1038,6.2869,11.2805,0.053,"0"
"3541",0.0136,6.4360,8.9231,0.014,"0"
"3542",0.0000,8.1252,15.1984,0.043,"0"
"3543",0.1229,6.9673,6.1429,0.356,"0"
"3544",0.0313,7.1966,8.7956,0.005,"0"
"3545",0.0000,7.5327,8.0696,0.011,"0"
"3546",0.0000,7.1601,8.5496,0.008,"0"
"3547",0.0071,7.7550,5.2511,0.011,"0"
"3548",0.0487,6.7876,7.2050,0.030,"0"
"3549",0.0727,5.1960,11.6630,0.036,"0"
"3550",0.0000,8.5667,1.5331,0.563,"0"
"3551",0.0000,6.0050,1.6170,0.046,"0"
"3552",0.0000,9.1016,1.1867,0.053,"0"
"3553",0.0000,9.3444,1.3255,0.043,"0"
"3554",0.0000,6.1070,20.4206,0.017,"0"
"3555",0.0722,8.5264,6.3459,0.003,"0"
"3556",0.0000,7.6149,20.5824,0.014,"0"
"3557",0.0000,10.1079,4.4230,0.041,"0"
"3558",0.0000,7.6826,9.7191,0.001,"0"
"3559",0.0981,5.3732,20.3939,0.024,"0"
"3560",0.2264,5.0494,14.6203,0.081,"0"
"3561",0.6020,4.4896,9.9807,0.276,"0"
"3562",0.0000,8.7957,2.9281,0.004,"0"
"3563",0.0000,6.4582,19.0717,0.016,"0"
"3564",0.0000,5.7829,9.4529,0.062,"0"
"3565",0.0000,12.5720,16.2457,0.155,"0"
"3566",0.0000,6.3504,19.6895,0.120,"0"
"3567",0.0000,8.1385,3.6354,0.009,"0"
"3568",0.0000,7.4582,4.9644,0.021,"0"
"3569",0.0432,5.3356,15.0761,0.010,"0"
"3570",0.4611,3.8660,8.4950,0.379,"0"
"3571",0.0000,8.2427,6.2505,0.502,"0"
"3572",0.0000,7.9191,6.6604,0.008,"0"
"3573",0.0415,6.2719,10.4736,0.004,"0"
"3574",0.1784,4.8961,2.5250,0.140,"0"
"3575",0.0696,6.1087,7.4148,0.010,"0"
"3576",0.0000,9.9364,6.6627,0.013,"0"
"3577",0.0000,7.3355,16.3212,0.003,"0"
"3578",0.1465,6.3049,4.0044,0.039,"0"
"3579",0.0000,7.9077,11.9261,0.015,"0"
"3580",0.0000,11.8145,0.8082,0.303,"0"
"3581",0.0000,7.9882,16.3694,0.001,"0"
"3582",0.0000,4.3012,18.8343,0.162,"0"
"3583",0.0000,7.4148,11.8221,0.004,"0"
"3584",0.0194,5.9428,13.6434,0.001,"0"
"3585",0.0000,5.2270,20.1776,0.219,"0"
"3586",0.0000,6.7670,10.3739,0.350,"0"
"3587",0.0000,7.4653,10.4779,0.016,"0"
"3588",0.0361,9.6629,10.9482,0.013,"0"
"3589",0.1028,6.9407,10.0302,0.011,"0"
"3590",0.0000,8.9775,5.5946,0.010,"0"
"3591",0.0000,7.2893,11.8694,0.047,"0"
"3592",0.0181,8.4499,4.1730,0.004,"0"
"3593",0.0000,7.7166,13.4734,0.002,"0"
"3594",0.0000,7.7830,6.5303,0.513,"0"
"3595",0.0000,6.7606,7.2353,0.059,"0"
"3596",0.0000,5.8161,13.0437,0.200,"0"
"3597",0.0000,8.0422,13.8374,0.001,"0"
"3598",0.0000,9.9942,6.3264,0.051,"0"
"3599",0.1292,5.9959,9.1548,0.010,"0"
"3600",0.0000,6.7829,5.5173,0.053,"0"
"3601",0.4539,4.3510,11.9350,0.446,"0"
"3602",0.1001,6.9852,9.6871,0.062,"0"
"3603",0.0274,7.9369,2.4301,0.041,"0"
"3604",0.0000,10.0197,3.4603,0.036,"0"
"3605",0.0000,6.2768,8.7192,0.058,"0"
"3606",0.0000,8.2471,11.6893,0.002,"0"
"3607",0.2631,3.9244,6.3865,0.035,"0"
"3608",0.0000,5.6326,11.9321,0.051,"0"
"3609",0.0000,6.1426,10.3472,0.138,"0"
"3610",0.0000,7.2321,10.1905,0.011,"0"
"3611",0.0545,6.2490,10.1690,0.020,"0"
"3612",0.0000,8.5034,7.8168,0.019,"0"
"3613",0.6616,4.3771,5.1235,0.444,"0"
"3614",0.0000,8.5915,12.0206,0.014,"0"
"3615",0.0546,8.2780,6.4724,0.002,"0"
"3616",0.0000,5.9520,9.4557,0.007,"0"
"3617",0.1007,5.4138,21.0487,0.160,"0"
"3618",0.0000,8.1820,7.8370,0.007,"0"
"3619",0.0000,6.0670,15.8101,0.010,"0"
"3620",0.0379,8.7823,5.0929,0.012,"0"
"3621",0.0000,6.1883,17.0044,0.001,"0"
"3622",0.3063,4.8050,12.4097,0.030,"0"
"3623",0.0000,8.5840,11.5229,0.014,"0"
"3624",0.0358,7.7072,9.7984,0.002,"0"
"3625",0.0874,6.0652,11.8742,0.029,"0"
"3626",0.1632,5.3718,19.9084,0.033,"0"
"3627",0.1019,6.9337,6.9697,0.074,"0"
"3628",0.0502,8.3762,8.8857,0.003,"0"
"3629",0.2269,5.6073,1.3491,0.894,"0"
"3630",0.0000,6.9869,14.9993,0.012,"0"
"3631",0.0000,9.3072,3.7073,0.022,"0"
"3632",0.0423,6.5017,8.8396,0.017,"0"
"3633",0.3296,5.9112,6.6546,0.066,"0"
"3634",0.0000,7.2339,4.3568,0.024,"0"
"3635",0.0000,6.8439,12.2607,0.016,"0"
"3636",0.1926,5.5233,11.6030,0.073,"0"
"3637",0.0000,7.3196,8.5021,0.004,"0"
"3638",0.0000,7.0097,7.1959,0.212,"0"
"3639",0.0000,8.7490,2.3383,0.018,"0"
"3640",0.0423,8.3200,7.1070,0.009,"0"
"3641",0.0000,12.8430,6.1314,0.025,"0"
"3642",0.1287,7.6155,8.3063,0.001,"0"
"3643",0.0262,4.8658,8.8867,0.186,"0"
"3644",0.0000,6.5037,15.3033,0.010,"0"
"3645",0.0000,5.9833,21.3324,0.053,"0"
"3646",0.0000,5.8581,7.4601,0.016,"0"
"3647",0.0000,6.4295,14.2609,0.019,"0"
"3648",0.0000,7.6370,11.0435,0.106,"0"
"3649",0.0000,7.7555,9.6002,0.033,"0"
"3650",0.0164,7.6837,10.8251,0.004,"0"
"3651",0.0000,7.8709,6.0964,0.025,"0"
"3652",0.0000,7.3152,6.6579,0.007,"0"
"3653",0.0000,6.2780,15.7395,0.039,"0"
